-0.204374	0.400753	-0.059890	-0.303271	0.589268
-0.199649	0.395611	-0.060074	-0.297975	0.579370
-0.174417	0.401768	-0.049604	-0.295126	0.584704
-0.184755	0.415592	-0.074379	-0.298259	0.562037
-0.209393	0.417891	-0.083817	-0.306535	0.567658
-0.204580	0.414247	-0.082260	-0.302793	0.562316
-0.183776	0.414923	-0.072499	-0.298173	0.564055
-0.177239	0.416983	-0.070686	-0.297393	0.564338
-0.194645	0.407100	-0.073269	-0.297642	0.562915
-0.183740	0.424822	-0.086376	-0.298829	0.548515
-0.212413	0.428801	-0.108811	-0.304684	0.533873
-0.237682	0.414361	-0.103788	-0.308604	0.549412
-0.204426	0.428951	-0.099057	-0.305255	0.546520
-0.166952	0.430869	-0.085680	-0.295769	0.542424
-0.180067	0.425277	-0.076736	-0.301422	0.564703
-0.203050	0.421592	-0.087909	-0.304483	0.558549
-0.199523	0.412949	-0.085544	-0.298469	0.549969
-0.184585	0.430932	-0.094701	-0.299729	0.540011
-0.202963	0.412377	-0.080195	-0.301752	0.562759
-0.185967	0.417407	-0.076386	-0.299116	0.561295
-0.181959	0.431897	-0.085953	-0.302743	0.556213
-0.211613	0.415376	-0.081708	-0.306763	0.570722
-0.226241	0.413978	-0.088222	-0.309622	0.569245
-0.261073	0.419597	-0.112100	-0.318797	0.560104
-0.231197	0.400870	-0.075007	-0.308936	0.583778
-0.214590	0.404276	-0.072100	-0.304986	0.578958
-0.208665	0.404302	-0.065782	-0.304967	0.585814
-0.202543	0.411390	-0.069619	-0.305197	0.581397
-0.208828	0.404169	-0.067950	-0.304086	0.581767
-0.208306	0.415839	-0.078748	-0.306810	0.574061
-0.244919	0.341514	-0.027870	-0.298049	0.618399
-0.270538	0.283773	-0.011896	-0.282405	0.611361
-0.229789	0.242113	0.041456	-0.262058	0.632688
-0.228194	0.357049	-0.052297	-0.290091	0.576287
-0.227487	0.370319	-0.070153	-0.290577	0.555963
-0.316979	0.355747	-0.087734	-0.314872	0.585651
-0.294717	0.360181	-0.067854	-0.315320	0.607276
-0.288178	0.338538	-0.044985	-0.308750	0.620595
-0.294785	0.331029	-0.053730	-0.303860	0.603259
-0.300673	0.340163	-0.059336	-0.309624	0.607320
-0.244107	0.363884	-0.047809	-0.303003	0.604966
-0.229763	0.371348	-0.045036	-0.302300	0.605891
-0.251680	0.343510	-0.029043	-0.301747	0.623679
-0.241412	0.341685	-0.019994	-0.299755	0.629337
-0.281813	0.340681	-0.039758	-0.309227	0.626531
-0.275179	0.357552	-0.057491	-0.309136	0.606809
-0.294699	0.341170	-0.049769	-0.311322	0.620176
-0.292228	0.346097	-0.045185	-0.314913	0.630796
-0.234664	0.349566	-0.027702	-0.298360	0.618442
-0.237633	0.342077	-0.022959	-0.297134	0.621681
-0.233420	0.331125	-0.011530	-0.293413	0.627454
-0.226313	0.338862	-0.013017	-0.294245	0.626794
-0.210081	0.352685	-0.016224	-0.294060	0.622080
-0.214057	0.327675	0.011226	-0.292034	0.647553
-0.227060	0.342401	-0.010194	-0.297794	0.635510
-0.224698	0.353951	-0.035362	-0.293520	0.601291
-0.264103	0.352907	-0.048683	-0.304964	0.608655
-0.228881	0.350050	-0.031470	-0.294594	0.607683
-0.211083	0.308797	0.013876	-0.280769	0.632387
-0.246176	0.316350	-0.005627	-0.292798	0.633437
-0.260740	0.346976	-0.024642	-0.309552	0.641451
-0.292148	0.353928	-0.050012	-0.317558	0.630053
-0.248591	0.361290	-0.046124	-0.304102	0.608982
-0.214747	0.361024	-0.025782	-0.297247	0.617398
-0.256293	0.331514	-0.019236	-0.300672	0.632541
-0.241637	0.341535	-0.026436	-0.297186	0.618300
-0.235076	0.348208	-0.022349	-0.299879	0.626663
-0.254658	0.360995	-0.042029	-0.308237	0.620741
-0.274258	0.353579	-0.043205	-0.312062	0.627060
-0.259834	0.355563	-0.037308	-0.309180	0.627639
-0.247499	0.357850	-0.036933	-0.305241	0.620767
-0.257763	0.360897	-0.054142	-0.304717	0.601788
-0.269572	0.358227	-0.060620	-0.305786	0.597192
-0.216064	0.355691	-0.029567	-0.293107	0.606433
-0.236152	0.348193	-0.023325	-0.299953	0.625819
-0.224092	0.338536	-0.008834	-0.294757	0.631872
-0.193911	0.341522	0.005865	-0.289265	0.636531
-0.238183	0.329286	-0.007852	-0.295912	0.635611
-0.218441	0.332014	-0.004567	-0.290150	0.628571
-0.250070	0.339787	-0.029395	-0.298699	0.618169
-0.254507	0.360554	-0.042703	-0.307640	0.619016
-0.261702	0.347812	-0.025396	-0.310169	0.641722
-0.257585	0.348802	-0.036810	-0.304382	0.620120
-0.210276	0.348395	-0.018071	-0.290844	0.614802
-0.208455	0.348606	-0.017338	-0.290470	0.614859
-0.249844	0.357547	-0.042816	-0.303745	0.612072
-0.276343	0.353642	-0.052822	-0.309201	0.612111
-0.295539	0.368922	-0.071817	-0.319301	0.609788
-0.269699	0.365693	-0.052545	-0.313504	0.619208
-0.271074	0.368053	-0.051824	-0.315806	0.623899
-0.285596	0.370333	-0.066528	-0.317789	0.612334
-0.271939	0.364491	-0.054783	-0.312894	0.615919
-0.253431	0.375098	-0.056977	-0.310180	0.607720
-0.217978	0.360531	-0.028413	-0.297306	0.614863
-0.224158	0.350806	-0.017858	-0.298432	0.628360
-0.240970	0.341506	-0.018523	-0.300044	0.631316
-0.218831	0.346540	-0.008790	-0.297205	0.635521
-0.224723	0.351204	-0.020177	-0.297987	0.625224
-0.218935	0.353509	-0.021810	-0.296174	0.620148
-0.235370	0.338048	-0.013530	-0.297541	0.632148
-0.230153	0.348370	-0.018312	-0.299431	0.629875
-0.207602	0.354014	-0.011174	-0.295800	0.630095
-0.228525	0.354617	-0.024465	-0.299966	0.624156
-0.223946	0.351042	-0.020908	-0.297257	0.623205
-0.195461	0.343201	-0.005229	-0.286465	0.620454
-0.209382	0.363378	-0.026353	-0.296095	0.614526
-0.195170	0.358355	-0.016865	-0.290712	0.614934
-0.199626	0.362302	-0.023528	-0.292340	0.610701
-0.217530	0.369753	-0.042724	-0.296918	0.598447
-0.190637	0.355883	-0.018675	-0.286528	0.605673
-0.200555	0.337963	-0.000166	-0.287615	0.628007
-0.224739	0.299569	0.015965	-0.282280	0.637777
-0.222900	0.319597	-0.003901	-0.285090	0.621339
-0.202728	0.352233	-0.033182	-0.283744	0.585412
-0.258828	0.355698	-0.056846	-0.301009	0.592408
-0.254522	0.368408	-0.064767	-0.303526	0.587524
-0.259272	0.366516	-0.058059	-0.307178	0.601767
-0.249131	0.360478	-0.043126	-0.305053	0.613888
-0.239636	0.357457	-0.036348	-0.301779	0.615133
-0.223621	0.343454	-0.014743	-0.295086	0.626171
-0.225473	0.333619	-0.010315	-0.291870	0.625736
-0.219746	0.328472	-0.003820	-0.288940	0.627483
-0.217757	0.354284	-0.023128	-0.295593	0.617700
-0.230074	0.359036	-0.028569	-0.301636	0.622634
-0.252573	0.360486	-0.043623	-0.306378	0.615795
-0.247186	0.355006	-0.036013	-0.303780	0.619308
-0.273370	0.361942	-0.061575	-0.309308	0.602466
-0.249664	0.367153	-0.054454	-0.304754	0.600966
-0.255782	0.365666	-0.048562	-0.308916	0.614915
-0.250692	0.356346	-0.038046	-0.305311	0.619895
-0.234125	0.358792	-0.030277	-0.302583	0.622630
-0.248636	0.367003	-0.042907	-0.308819	0.620384
-0.244102	0.371070	-0.045025	-0.308420	0.617153
-0.264727	0.364430	-0.052653	-0.310505	0.613734
-0.233965	0.389154	-0.063281	-0.307643	0.595044
-0.252662	0.396730	-0.081925	-0.313022	0.584557
-0.268880	0.378191	-0.072075	-0.312853	0.596571
-0.253286	0.385433	-0.069890	-0.311212	0.595116
-0.257507	0.371452	-0.056139	-0.310121	0.608806
-0.248670	0.364673	-0.041593	-0.307965	0.620372
-0.361059	0.275868	-0.005377	-0.322255	0.685502
-0.366426	0.279950	-0.012884	-0.324092	0.681546
-0.361038	0.279601	-0.013715	-0.321034	0.675941
-0.356713	0.274663	-0.008868	-0.318167	0.676016
-0.355154	0.270702	0.001894	-0.319485	0.687843
-0.346546	0.259531	0.018279	-0.315755	0.696889
-0.351703	0.262751	0.012413	-0.317624	0.694543
-0.353721	0.276811	-0.000817	-0.321135	0.687645
-0.348326	0.277298	0.000888	-0.319560	0.686627
-0.353522	0.285829	-0.009970	-0.322458	0.681096
-0.343200	0.268356	0.010108	-0.315847	0.689450
-0.337528	0.259706	0.019935	-0.312310	0.693033
-0.328971	0.254242	0.028653	-0.308783	0.695457
-0.312862	0.256912	0.036633	-0.306024	0.697869
-0.334677	0.265560	0.021759	-0.314954	0.698207
-0.348487	0.266834	0.009400	-0.317188	0.691019
-0.312952	0.282875	0.005267	-0.308084	0.671889
-0.331574	0.236194	0.025489	-0.298759	0.678453
-0.373347	0.191572	0.029276	-0.295726	0.680120
-0.306912	0.263701	0.024091	-0.302074	0.680501
-0.281884	0.286286	0.006749	-0.296479	0.653981
-0.344759	0.248961	0.007151	-0.304657	0.670515
-0.299210	0.257995	0.032715	-0.298820	0.683404
-0.366082	0.265146	-0.016232	-0.314393	0.663893
-0.422467	0.269958	-0.048122	-0.331767	0.663024
-0.402443	0.265806	-0.028527	-0.327365	0.673907
-0.372166	0.273428	-0.010809	-0.324006	0.683691
-0.341820	0.274695	-0.004619	-0.312900	0.671339
-0.380372	0.252408	-0.016918	-0.313908	0.663395
-0.399055	0.215984	-0.012872	-0.304665	0.654451
-0.339219	0.271096	-0.008035	-0.308322	0.660990
-0.306321	0.329233	-0.035164	-0.315438	0.642903
-0.335495	0.310095	-0.022519	-0.322806	0.668655
-0.329293	0.281021	0.008324	-0.315758	0.686887
-0.372874	0.231209	-0.003911	-0.303824	0.660306
-0.306342	0.182600	0.074242	-0.277301	0.691722
-0.258718	0.271363	0.012080	-0.279687	0.631736
-0.376317	0.249895	-0.026666	-0.306698	0.642225
-0.374375	0.261171	-0.033054	-0.309467	0.639955
-0.326763	0.339222	-0.051046	-0.324237	0.642035
-0.260655	0.297370	0.025356	-0.300722	0.677086
-0.302402	0.195865	0.059213	-0.276614	0.676579
-0.311683	0.151993	0.087571	-0.268580	0.692166
-0.297330	0.190783	0.072504	-0.276895	0.689063
-0.242848	0.255385	0.055926	-0.281299	0.676810
-0.231629	0.264163	0.056317	-0.281424	0.676731
-0.197736	0.302535	0.032976	-0.279013	0.648423
-0.275084	0.342657	-0.046621	-0.304636	0.611078
-0.352004	0.296975	-0.055852	-0.309846	0.615003
-0.296888	0.304377	-0.009830	-0.306950	0.654520
-0.121538	0.298295	0.080824	-0.263034	0.667504
-0.250860	0.197004	0.091158	-0.266735	0.689550
-0.273829	0.179013	0.083992	-0.264326	0.680809
-0.227975	0.221706	0.071497	-0.262091	0.663000
-0.176563	0.276444	0.045833	-0.259873	0.630575
-0.129286	0.352818	-0.005075	-0.263650	0.577744
-0.218921	0.418327	-0.122342	-0.295388	0.498584
-0.276069	0.388749	-0.115317	-0.305117	0.531229
-0.353555	0.377451	-0.129102	-0.328090	0.563757
-0.351032	0.368473	-0.107897	-0.330028	0.591987
-0.278262	0.335798	-0.029843	-0.308731	0.635874
-0.299466	0.295515	0.007428	-0.309940	0.675886
-0.311355	0.284303	0.009725	-0.309929	0.678720
-0.288717	0.295169	0.010762	-0.306213	0.672934
-0.289504	0.255731	0.046752	-0.298770	0.695603
-0.286976	0.259778	0.041707	-0.297860	0.689625
-0.267201	0.292551	0.019137	-0.298406	0.668137
-0.327859	0.275382	0.000613	-0.308883	0.669517
-0.379679	0.271297	-0.022423	-0.321828	0.669997
-0.375792	0.270623	-0.009337	-0.324755	0.686352
-0.371798	0.260923	0.004074	-0.322791	0.695490
-0.364135	0.246810	0.018851	-0.317248	0.700475
-0.356612	0.256235	0.010451	-0.315555	0.690127
-0.350469	0.260141	0.016072	-0.317052	0.696950
-0.330165	0.279786	0.010312	-0.316256	0.689469
-0.331078	0.298064	-0.003883	-0.321320	0.683767
-0.342421	0.291142	-0.001962	-0.323420	0.689217
-0.353108	0.295379	-0.012154	-0.326744	0.685291
-0.347049	0.294418	-0.008295	-0.324907	0.685827
-0.336521	0.274882	0.011420	-0.316894	0.691746
-0.324959	0.272247	0.019920	-0.313459	0.693923
-0.332386	0.273702	0.013146	-0.315009	0.690402
-0.335795	0.281348	0.007269	-0.318522	0.690248
-0.348583	0.288961	-0.010293	-0.321779	0.679505
-0.339246	0.278381	0.001678	-0.316254	0.682045
-0.335777	0.260780	0.016772	-0.310836	0.687969
-0.342716	0.248779	0.026827	-0.311429	0.698279
-0.357836	0.250705	0.017702	-0.315958	0.697301
-0.358550	0.258478	0.009730	-0.317419	0.692229
-0.369544	0.250688	0.011085	-0.318866	0.696127
-0.358200	0.266287	0.007429	-0.320655	0.694704
-0.343990	0.289676	-0.004462	-0.322342	0.685466
-0.347202	0.293115	-0.010335	-0.323446	0.681824
-0.352084	0.294851	-0.015947	-0.324481	0.678395
-0.361025	0.275189	-0.009342	-0.320300	0.678971
-0.362217	0.271534	-0.003890	-0.320983	0.685103
-0.357685	0.274002	-0.004041	-0.320162	0.683505
-0.349702	0.266688	0.005947	-0.316309	0.686682
-0.341883	0.271026	0.008254	-0.315984	0.687875
-0.340253	0.259026	0.018120	-0.312481	0.691788
-0.344713	0.259819	0.016344	-0.314293	0.692994
-0.347557	0.249367	0.024230	-0.312983	0.698396
-0.357636	0.252637	0.015248	-0.315954	0.695086
-0.356137	0.260649	0.013313	-0.318897	0.697388
-0.363146	0.272809	-0.001125	-0.323215	0.690893
-0.363286	0.257557	0.011382	-0.319795	0.697330
-0.361706	0.268345	0.000701	-0.320787	0.689002
-0.350217	0.265990	0.007127	-0.316631	0.688255
-0.350773	0.264846	0.010427	-0.317562	0.692612
-0.355887	0.269637	0.002655	-0.319539	0.688659
-0.339046	0.266311	0.012659	-0.313791	0.688607
-0.352461	0.265073	0.006376	-0.316876	0.688050
-0.364203	0.261529	0.003897	-0.319462	0.690168
-0.360317	0.262305	0.005187	-0.318567	0.689838
-0.357871	0.258157	0.007361	-0.315986	0.687995
-0.365896	0.251336	0.010266	-0.317169	0.692789
-0.344738	0.254523	0.022228	-0.313713	0.697466
-0.197319	0.293648	0.060750	-0.284956	0.684042
-0.180631	0.322411	0.040011	-0.286011	0.664970
-0.221506	0.303592	0.036913	-0.291632	0.672567
-0.202375	0.299761	0.050024	-0.286341	0.676253
-0.209002	0.326042	0.029016	-0.296018	0.670768
-0.256845	0.320222	0.012721	-0.307105	0.674277
-0.280135	0.325898	-0.000809	-0.315348	0.674953
-0.294375	0.315583	0.004046	-0.317719	0.683775
-0.242890	0.285739	0.052242	-0.296999	0.695567
-0.227133	0.289679	0.054449	-0.293185	0.691421
-0.192615	0.286930	0.067148	-0.281641	0.685041
-0.228567	0.286625	0.039082	-0.285871	0.666574
-0.295971	0.293279	0.003573	-0.305555	0.665484
-0.301900	0.292535	0.002097	-0.307237	0.666933
-0.263506	0.311124	0.005972	-0.302127	0.660727
-0.266390	0.342479	-0.012596	-0.314196	0.661084
-0.237851	0.331257	0.009331	-0.303790	0.665015
-0.246498	0.324473	0.014172	-0.305576	0.672814
-0.262209	0.308521	0.018693	-0.305130	0.677326
-0.261513	0.330386	0.006840	-0.312709	0.677221
-0.221119	0.336841	0.018716	-0.303486	0.672625
-0.252772	0.334447	0.009923	-0.312436	0.679223
-0.245231	0.338022	-0.003221	-0.305981	0.656484
-0.263499	0.349328	-0.025012	-0.312008	0.645138
-0.255144	0.364244	-0.039049	-0.311572	0.629424
-0.215602	0.338572	0.001206	-0.295092	0.642254
-0.265431	0.243936	0.057004	-0.285441	0.684980
-0.268327	0.228214	0.067357	-0.282190	0.690105
-0.269797	0.269054	0.044080	-0.296270	0.688603
-0.251864	0.325710	0.013111	-0.308234	0.676022
-0.249663	0.331749	0.006765	-0.308246	0.669882
-0.285100	0.333563	-0.007808	-0.319219	0.674345
-0.275416	0.321054	0.011658	-0.315395	0.686378
-0.267387	0.279225	0.049409	-0.303054	0.702660
-0.239709	0.291837	0.054969	-0.300157	0.702163
-0.191796	0.350734	0.021418	-0.300059	0.668497
-0.272992	0.337845	-0.018153	-0.312219	0.652945
-0.311228	0.322379	-0.022603	-0.318687	0.660840
-0.304365	0.320729	-0.018429	-0.316282	0.660828
-0.256404	0.311806	0.016359	-0.303510	0.672411
-0.247047	0.332498	0.009006	-0.308422	0.672134
-0.239576	0.325010	0.023217	-0.306451	0.682206
-0.259498	0.316611	0.020778	-0.309403	0.685294
-0.274931	0.325262	0.003603	-0.314411	0.677436
-0.241972	0.318328	0.023681	-0.303821	0.678968
-0.269692	0.325620	0.004117	-0.312494	0.674802
-0.309681	0.296433	0.002083	-0.312976	0.675900
-0.317812	0.296328	-0.004447	-0.314038	0.671757
-0.318514	0.307325	-0.010786	-0.318080	0.671778
-0.304543	0.305566	-0.001337	-0.314467	0.674567
-0.277762	0.325937	-0.007163	-0.311794	0.663401
-0.219593	0.348061	0.010123	-0.305992	0.668034
-0.246363	0.349941	-0.006688	-0.312094	0.662480
-0.282429	0.321854	-0.005133	-0.312329	0.666452
-0.263604	0.343562	-0.012414	-0.313670	0.660293
-0.246834	0.350553	-0.013600	-0.309918	0.652346
-0.318358	0.332247	-0.032453	-0.323709	0.659333
-0.327419	0.323570	-0.023204	-0.326500	0.673064
-0.284265	0.310476	0.015410	-0.314771	0.689413
-0.314593	0.313811	-0.006591	-0.321637	0.680758
-0.319463	0.304698	-0.009152	-0.317669	0.672777
-0.313157	0.299779	0.003034	-0.316826	0.682617
-0.323663	0.284360	0.005000	-0.313722	0.680545
-0.293330	0.325503	-0.009289	-0.317667	0.671105
-0.304547	0.345397	-0.033838	-0.324525	0.658389
-0.299652	0.357603	-0.047339	-0.324138	0.643947
-0.297631	0.352299	-0.044568	-0.321215	0.641973
-0.295452	0.354094	-0.046490	-0.320530	0.638761
-0.239722	0.314255	0.012270	-0.295909	0.656071
-0.263533	0.312906	0.006820	-0.303503	0.663635
-0.294016	0.319427	-0.014651	-0.312359	0.657902
-0.305211	0.315079	-0.011974	-0.315983	0.666700
-0.294755	0.337079	-0.022553	-0.319750	0.661524
-0.287909	0.326533	-0.015517	-0.313364	0.658225
-0.269021	0.355837	-0.028320	-0.316971	0.649950
-0.313301	0.367018	-0.063106	-0.329604	0.637430
-0.342448	0.353765	-0.063422	-0.334980	0.647645
-0.320371	0.344071	-0.043094	-0.327264	0.654457
-0.285448	0.323803	-0.008217	-0.313580	0.665534
-0.279725	0.309232	-0.008483	-0.302524	0.647952
-0.283907	0.267481	0.024006	-0.293684	0.666791
-0.278123	0.295476	0.002499	-0.298315	0.652341
-0.307706	0.324984	-0.033524	-0.314265	0.642796
-0.342378	0.345220	-0.060381	-0.331190	0.644660
-0.323569	0.355173	-0.058542	-0.329099	0.641971
-0.306757	0.364381	-0.065858	-0.324015	0.624918
-0.317779	0.358494	-0.059621	-0.327990	0.638697
-0.315537	0.345793	-0.040907	-0.326932	0.655812
-0.276164	0.337575	-0.019404	-0.312977	0.653067
-0.280473	0.315306	-0.001628	-0.309080	0.664833
-0.300107	0.329132	-0.021103	-0.318135	0.660790
-0.324491	0.311971	-0.030679	-0.315591	0.648836
-0.354644	0.322048	-0.059641	-0.323851	0.634352
-0.333647	0.359113	-0.072389	-0.330546	0.630609
-0.286707	0.355313	-0.036989	-0.321089	0.648790
-0.292973	0.340472	-0.022581	-0.320909	0.663161
-0.308353	0.342275	-0.031571	-0.325320	0.662069
-0.301919	0.337581	-0.019682	-0.324387	0.671745
-0.290531	0.338379	-0.017772	-0.320499	0.667054
-0.302760	0.345998	-0.031989	-0.324799	0.660522
-0.277829	0.352663	-0.023614	-0.320865	0.661184
-0.278116	0.353892	-0.034401	-0.317453	0.645126
-0.257219	0.361908	-0.026108	-0.316229	0.650296
-0.269260	0.333790	-0.005930	-0.313050	0.665995
-0.261048	0.332759	-0.000130	-0.311115	0.668204
-0.265839	0.350491	-0.025541	-0.313517	0.647127
-0.295072	0.315906	-0.006556	-0.314023	0.668369
-0.309183	0.322903	-0.022921	-0.317935	0.659249
-0.319311	0.328395	-0.030782	-0.322585	0.659301
-0.277209	0.325189	-0.009092	-0.310349	0.659282
-0.252129	0.347262	-0.019603	-0.307921	0.643481
-0.266482	0.346344	-0.029626	-0.309742	0.636987
-0.240428	0.318518	0.005329	-0.295910	0.649193
-0.160487	0.325264	0.040999	-0.279381	0.654861
-0.205171	0.312233	0.021371	-0.283209	0.643595
-0.219855	0.257120	0.054905	-0.271631	0.660373
-0.228120	0.301297	0.027617	-0.289474	0.660762
-0.243023	0.309025	0.019519	-0.297251	0.665388
-0.240441	0.305113	0.019602	-0.293889	0.660270
-0.211195	0.312007	0.031305	-0.289725	0.663767
-0.234659	0.302317	0.027035	-0.292711	0.665415
-0.211974	0.304820	0.035981	-0.287787	0.665467
-0.199062	0.326602	0.019556	-0.288215	0.649153
-0.237811	0.337065	-0.012707	-0.298366	0.634480
-0.259814	0.347517	-0.031335	-0.306796	0.630027
-0.238538	0.352308	-0.022060	-0.303944	0.633771
-0.222009	0.341677	-0.007192	-0.296357	0.636014
-0.216016	0.336911	-0.004425	-0.292031	0.631600
-0.206675	0.352394	-0.012769	-0.293790	0.625097
-0.214343	0.346093	-0.006867	-0.295752	0.634918
-0.199937	0.346325	0.000082	-0.292407	0.635908
-0.223219	0.346200	-0.011089	-0.298000	0.634678
-0.214636	0.332032	0.004681	-0.292214	0.641219
-0.217770	0.337438	-0.007382	-0.291921	0.628433
-0.237406	0.349450	-0.029226	-0.298887	0.617852
-0.220369	0.326210	0.000404	-0.289586	0.632985
-0.205769	0.346673	-0.026580	-0.284414	0.594260
-0.154756	0.353732	-0.011910	-0.272420	0.586830
-0.132293	0.370976	-0.002951	-0.276888	0.603071
-0.172111	0.357946	-0.005668	-0.284997	0.616117
-0.205414	0.339109	-0.002193	-0.289596	0.629369
-0.219992	0.332582	-0.002380	-0.292043	0.633992
-0.219219	0.333292	0.003493	-0.294482	0.643843
-0.209634	0.337860	0.006614	-0.294239	0.646059
-0.198320	0.347670	-0.001034	-0.292057	0.634096
-0.222738	0.341290	-0.009333	-0.295589	0.632607
-0.232443	0.322789	0.010500	-0.296948	0.655478
-0.229290	0.329806	-0.000073	-0.295421	0.642290
-0.207709	0.323321	0.008803	-0.285727	0.634791
-0.198684	0.341302	-0.000933	-0.288471	0.628466
-0.238685	0.342113	-0.021984	-0.298009	0.624221
-0.255800	0.336611	-0.023282	-0.301820	0.630136
-0.245594	0.335259	-0.024132	-0.296162	0.619332
-0.214865	0.311856	0.006898	-0.281391	0.626294
-0.208982	0.335389	-0.002730	-0.288738	0.627639
-0.196790	0.346676	-0.008303	-0.287874	0.619558
-0.193744	0.352558	-0.003051	-0.292176	0.631907
-0.226840	0.342965	-0.011750	-0.297407	0.633262
-0.210109	0.337970	-0.000280	-0.291741	0.635088
-0.219700	0.327352	0.008040	-0.293033	0.646221
-0.233598	0.310644	-0.003621	-0.284709	0.621690
-0.253918	0.327126	-0.024809	-0.294817	0.616912
-0.280430	0.357702	-0.060207	-0.310488	0.606477
-0.242868	0.350716	-0.027629	-0.302681	0.626151
-0.225640	0.338562	-0.014586	-0.293141	0.623292
-0.208887	0.339131	-0.003454	-0.290617	0.629905
-0.194655	0.337119	0.004859	-0.286572	0.631239
-0.191579	0.349310	-0.001479	-0.289930	0.629809
