0.252500	0.702468	
0.242198	0.707727	
0.223097	0.708289	
0.234664	0.707300	
0.232637	0.702681	
0.214556	0.688570	
0.211052	0.702272	
0.203628	0.695890	
0.202526	0.696208	
0.205117	0.695024	
0.196695	0.684913	
0.225015	0.692114	
0.267069	0.675204	
0.246694	0.675617	
0.196704	0.666899	
0.239428	0.686160	
0.227196	0.691615	
0.239076	0.703096	
0.241154	0.706802	
0.236407	0.703641	
0.237890	0.699164	
0.243960	0.691218	
0.243352	0.687620	
0.223489	0.699229	
0.232693	0.709820	
0.244713	0.709150	
0.245463	0.706786	
0.252271	0.702651	
0.231237	0.701101	
0.243938	0.713224	
0.247676	0.709066	
0.235771	0.710380	
0.240948	0.717831	
0.233756	0.717437	
0.250560	0.712873	
0.205162	0.711312	
0.209476	0.712367	
0.237424	0.710109	
0.221329	0.711916	
0.238943	0.712938	
0.242169	0.715915	
0.410270	0.730220	
0.410069	0.730378	
0.402467	0.723284	
0.401479	0.718673	
0.409577	0.727484	
0.414004	0.726759	
0.414986	0.727758	
0.405368	0.731681	
0.400239	0.729900	
0.396700	0.731822	
0.402339	0.724946	
0.404370	0.720970	
0.401914	0.717673	
0.389817	0.719087	
0.402706	0.730387	
0.408221	0.726499	
0.360943	0.712068	
0.401709	0.686811	
0.456575	0.663753	
0.370919	0.704880	
0.325043	0.691050	
0.401032	0.691089	
0.369625	0.702006	
0.406123	0.701184	
0.449378	0.715901	
0.441328	0.719259	
0.419160	0.728751	
0.386885	0.710966	
0.423384	0.693942	
0.450511	0.661758	
0.380351	0.697434	
0.315878	0.719024	
0.363016	0.734539	
0.383763	0.729214	
0.425576	0.673352	
0.415777	0.655715	
0.302307	0.654222	
0.408937	0.670880	
0.400692	0.676933	
0.326033	0.730249	
0.317734	0.718425	
0.397079	0.649051	
0.434214	0.634846	
0.403441	0.657183	
0.324767	0.682436	
0.312308	0.686933	
0.252198	0.682486	
0.267966	0.694829	
0.351738	0.677294	
0.327799	0.708575	
0.211589	0.683777	
0.366184	0.653346	
0.386014	0.635404	
0.321461	0.640447	
0.239655	0.641706	
0.140378	0.647548	
0.132334	0.657298	
0.205060	0.667473	
0.285963	0.698957	
0.302861	0.714367	
0.287418	0.712267	
0.346965	0.723258	
0.363242	0.719771	
0.337199	0.717913	
0.371178	0.711193	
0.363483	0.707459	
0.319465	0.706928	
0.374593	0.706873	
0.417747	0.714759	
0.425104	0.730108	
0.432433	0.731487	
0.436322	0.724535	
0.419137	0.719121	
0.416833	0.728084	
0.386682	0.731135	
0.374856	0.739558	
0.390531	0.742120	
0.394352	0.743484	
0.390396	0.742064	
0.395452	0.731027	
0.389171	0.728997	
0.391947	0.727875	
0.390792	0.734285	
0.390294	0.731616	
0.389718	0.724157	
0.399246	0.716109	
0.417051	0.719304	
0.427387	0.722782	
0.420946	0.723440	
0.435939	0.723914	
0.418521	0.731956	
0.390087	0.737384	
0.388631	0.736942	
0.389478	0.735770	
0.406471	0.722965	
0.413030	0.726712	
0.407237	0.726028	
0.406477	0.722089	
0.399017	0.725078	
0.406019	0.719682	
0.409902	0.722462	
0.420640	0.720853	
0.424864	0.721842	
0.421344	0.730094	
0.416841	0.733934	
0.428454	0.729136	
0.416640	0.728228	
0.408219	0.723302	
0.411999	0.727122	
0.411190	0.727670	
0.399541	0.721659	
0.410295	0.722841	
0.422646	0.724752	
0.418977	0.724201	
0.417851	0.718607	
0.430557	0.720107	
0.415361	0.723200	
0.277763	0.710759	
0.239872	0.711008	
0.283207	0.711322	
0.273537	0.708483	
0.261920	0.724903	
0.301890	0.732815	
0.316793	0.742470	
0.338139	0.746076	
0.322052	0.725250	
0.305943	0.720938	
0.278298	0.705707	
0.293003	0.693451	
0.339071	0.710426	
0.344801	0.712441	
0.303137	0.713446	
0.289796	0.739309	
0.276776	0.728746	
0.291248	0.732748	
0.313545	0.727695	
0.302079	0.744769	
0.266399	0.737652	
0.294823	0.748390	
0.273699	0.727222	
0.274842	0.728978	
0.252143	0.724968	
0.243573	0.708548	
0.351996	0.686437	
0.364851	0.680503	
0.345521	0.710165	
0.296552	0.737989	
0.288140	0.736206	
0.316297	0.748931	
0.322825	0.749432	
0.347953	0.732517	
0.321073	0.736477	
0.235705	0.739274	
0.292247	0.728967	
0.333515	0.731711	
0.329099	0.729042	
0.304598	0.724203	
0.287214	0.738563	
0.291729	0.741423	
0.312520	0.741739	
0.314755	0.743479	
0.294792	0.733255	
0.309043	0.740086	
0.354294	0.725991	
0.358023	0.723337	
0.353166	0.732099	
0.345068	0.730772	
0.307979	0.730526	
0.256813	0.741814	
0.272048	0.742889	
0.315348	0.731195	
0.286709	0.738876	
0.266094	0.733650	
0.333139	0.739507	
0.352749	0.747988	
0.336636	0.745960	
0.352502	0.745536	
0.355802	0.731230	
0.359492	0.736152	
0.373797	0.724117	
0.324552	0.740842	
0.315386	0.746429	
0.297030	0.741569	
0.297083	0.735007	
0.292691	0.733042	
0.281307	0.706871	
0.304011	0.717707	
0.320168	0.723138	
0.336075	0.730518	
0.314035	0.740879	
0.312209	0.727905	
0.278401	0.739882	
0.298872	0.745870	
0.334054	0.750430	
0.325842	0.744677	
0.316087	0.732418	
0.308660	0.702776	
0.343287	0.689468	
0.316780	0.695888	
0.318999	0.715814	
0.336632	0.740674	
0.315424	0.742450	
0.288259	0.730968	
0.307409	0.740952	
0.322053	0.746417	
0.294822	0.729478	
0.316164	0.724035	
0.321644	0.734851	
0.341817	0.714539	
0.352070	0.715018	
0.314796	0.737161	
0.291221	0.741762	
0.311953	0.744863	
0.322056	0.748251	
0.325379	0.752808	
0.313512	0.746549	
0.314988	0.748642	
0.293203	0.749841	
0.283392	0.735476	
0.266737	0.742910	
0.299258	0.737714	
0.295017	0.737508	
0.277132	0.732248	
0.328985	0.730845	
0.330747	0.730173	
0.335785	0.736590	
0.305484	0.725795	
0.266539	0.723579	
0.273931	0.719517	
0.275686	0.703777	
0.218123	0.699723	
0.249978	0.686918	
0.297200	0.663067	
0.282014	0.699068	
0.291862	0.712479	
0.288839	0.703896	
0.266254	0.707255	
0.289066	0.705667	
0.271389	0.703429	
0.241633	0.702417	
0.256087	0.704283	
0.264491	0.712791	
0.248488	0.716066	
0.243108	0.706436	
0.238696	0.697424	
0.220490	0.702261	
0.234698	0.707551	
0.224751	0.705974	
0.240941	0.709075	
0.245578	0.702161	
0.237939	0.695284	
0.240337	0.699130	
0.247999	0.690960	
0.206277	0.670430	
0.162461	0.660484	
0.146196	0.684357	
0.188010	0.692358	
0.228689	0.695175	
0.245094	0.696897	
0.249762	0.706485	
0.241800	0.710444	
0.221887	0.705090	
0.241920	0.703122	
0.271393	0.711679	
0.257941	0.704129	
0.241299	0.687964	
0.222238	0.694868	
0.248477	0.699153	
0.267106	0.703344	
0.254328	0.690567	
0.247436	0.672467	
0.232178	0.691280	
0.213258	0.690820	
0.214888	0.706194	
0.244419	0.705841	
0.235846	0.700379	
0.254457	0.704076	
0.259117	0.670873	
0.263223	0.683497	
0.261845	0.704028	
0.248234	0.708638	
0.240248	0.693007	
0.231480	0.696328	
0.223000	0.693291	
0.213822	0.701242	
0.219129	0.706451	
0.224291	0.711477	
0.244955	0.704286	
0.231613	0.712849	
0.247797	0.716427	
0.238517	0.707654	
0.226885	0.700800	
0.232402	0.699115	
0.211855	0.710371	
0.233987	0.705237	
0.208794	0.705274	
0.210109	0.700247	
0.228653	0.704598	
0.232540	0.714887	
0.204477	0.707940	
0.220204	0.701464	
0.247155	0.701298	
0.230247	0.704590	
0.223752	0.707563	
0.227561	0.712448	
0.215594	0.716033	
0.226087	0.715923	
0.229100	0.709105	
0.226269	0.710494	
0.206812	0.711175	
0.217865	0.710420	
0.206241	0.700575	
0.213490	0.712998	
0.209535	0.702752	
0.239129	0.701162	
0.221391	0.697063	
0.239168	0.698039	
0.242520	0.702057	
0.241760	0.699595	
0.233692	0.711841	
0.237813	0.689309	
0.241760	0.688488	
0.206866	0.685980	
0.236168	0.699484	
0.268139	0.700165	
0.259853	0.696255	
0.229917	0.695499	
0.242071	0.694426	
0.265229	0.700864	
0.222459	0.706224	
0.251331	0.709736	
0.266443	0.707832	
0.259969	0.707717	
0.273423	0.718199	
0.263335	0.718426	
0.256939	0.712153	
0.263945	0.706584	
0.248077	0.709505	
0.257766	0.711972	
0.248214	0.708204	
0.227476	0.711448	
0.252648	0.691475	
0.238540	0.695258	
0.236740	0.699090	
0.647817	-0.130489	
0.638946	-0.108020	
0.624809	-0.136245	
0.640581	-0.152565	
0.634715	-0.142459	
0.645864	-0.156425	
0.670311	-0.152187	
0.669980	-0.149841	
0.671118	-0.161567	
0.678245	-0.182774	
0.653368	-0.193086	
0.651156	-0.138863	
0.669691	-0.124761	
0.663526	-0.106170	
0.628790	-0.110326	
0.607865	-0.086652	
0.609543	-0.086854	
0.621167	-0.137582	
0.614073	-0.138323	
0.637118	-0.169155	
0.654296	-0.157586	
0.653033	-0.165986	
0.657532	-0.175362	
0.663088	-0.163810	
0.661620	-0.166163	
0.678608	-0.168548	
0.680566	-0.158436	
0.679165	-0.135150	
0.669777	-0.113198	
0.671268	-0.133003	
0.669099	-0.165083	
0.670880	-0.172448	
0.657130	-0.181775	
0.660413	-0.173772	
0.651229	-0.159751	
0.651020	-0.144632	
0.662847	-0.138351	
0.640705	-0.147190	
0.622939	-0.161835	
0.645983	-0.146178	
0.639444	-0.109758	
0.627578	-0.126019	
0.635752	-0.114767	
0.628179	-0.136363	
0.599045	-0.107751	
0.595641	-0.118910	
0.630042	-0.125537	
0.632917	-0.130201	
0.645232	-0.136216	
0.644800	-0.153649	
0.644633	-0.139921	
0.630743	-0.092528	
0.635056	-0.113290	
0.626685	-0.140619	
0.621747	-0.119361	
0.647583	-0.114261	
0.642735	-0.120616	
0.631529	-0.100361	
0.594091	-0.086406	
0.620057	-0.078639	
0.609433	-0.094869	
0.612305	-0.130354	
0.622330	-0.120353	
0.638664	-0.115652	
0.628842	-0.118502	
0.629260	-0.105178	
0.619690	-0.096970	
0.618179	-0.127964	
0.590680	-0.142094	
0.603895	-0.118209	
0.586151	-0.107736	
0.597752	-0.073594	
0.614406	-0.076670	
0.615230	-0.090059	
0.630632	-0.090555	
0.611738	-0.116367	
0.634262	-0.102283	
0.626951	-0.102261	
0.618274	-0.109303	
0.646746	-0.119733	
0.634378	-0.138116	
0.629490	-0.126472	
0.623910	-0.107306	
0.625258	-0.093296	
0.630819	-0.113179	
0.641264	-0.125998	
0.634343	-0.126923	
0.629723	-0.134155	
0.629185	-0.099810	
0.628323	-0.095097	
0.627476	-0.098676	
0.625638	-0.085766	
0.600375	-0.100116	
0.615352	-0.095882	
0.616740	-0.096059	
0.620298	-0.099577	
0.613037	-0.096927	
0.596721	-0.087813	
0.605814	-0.082265	
0.607057	-0.078669	
0.619836	-0.100570	
0.619283	-0.118417	
0.623039	-0.116691	
0.632600	-0.107414	
0.639344	-0.097813	
0.638925	-0.077254	
0.638854	-0.082605	
0.631512	-0.110913	
0.606497	-0.127560	
0.604305	-0.121373	
0.598057	-0.147277	
0.612885	-0.113115	
0.578432	-0.087935	
0.588384	-0.090953	
0.557127	-0.113941	
0.562377	-0.164522	
0.564920	-0.142492	
0.512728	-0.119847	
0.530228	-0.102444	
0.559715	-0.106516	
0.577773	-0.138548	
0.599500	-0.081064	
0.618028	-0.024829	
0.583416	-0.051936	
0.628168	-0.100602	
0.649309	-0.065902	
0.672696	-0.081396	
0.664296	-0.093350	
0.658545	-0.094431	
0.660376	-0.116533	
0.659443	-0.106472	
0.608430	-0.095376	
0.627762	-0.074764	
0.637197	-0.026279	
0.643073	-0.048811	
0.634162	0.009214	
0.641791	-0.003244	
0.662031	-0.031590	
0.663703	-0.025621	
0.657178	-0.045497	
0.636325	-0.045665	
0.624619	-0.030559	
0.630250	-0.019406	
0.626758	-0.029953	
0.652174	-0.033742	
0.636964	-0.071276	
0.641720	-0.022809	
0.673618	0.002826	
0.656743	0.053847	
0.607514	0.077876	
0.633589	0.007352	
0.646502	-0.020654	
0.666575	-0.043855	
0.678338	-0.059856	
0.679585	-0.053638	
0.685832	-0.042731	
0.692058	-0.022594	
0.685723	-0.025712	
0.666417	-0.043472	
0.668900	-0.034660	
0.673887	-0.034976	
0.673142	-0.040115	
0.687520	-0.045507	
0.676201	-0.025866	
0.674318	-0.047726	
0.677527	-0.053984	
0.670856	-0.028429	
0.683676	-0.021721	
0.683810	-0.029837	
0.680971	-0.066498	
0.683610	-0.093686	
0.678815	-0.080086	
0.692762	-0.067947	
0.668033	-0.064426	
0.658532	-0.041670	
0.671243	-0.008394	
0.651671	0.027890	
0.662254	-0.031273	
0.656890	-0.033764	
0.684945	-0.066022	
0.681284	-0.049497	
0.690074	-0.030814	
0.687874	-0.041530	
0.681198	-0.047880	
0.679357	-0.025997	
0.683160	-0.052743	
0.687037	-0.048084	
0.692075	-0.042439	
0.684656	-0.038929	
0.675418	-0.046173	
0.654323	-0.071102	
0.652837	-0.056945	
0.645049	-0.027613	
0.642666	-0.017737	
0.661317	-0.045659	
0.663538	-0.047692	
0.673257	-0.078468	
0.631729	-0.139540	
0.658643	-0.106336	
0.642704	-0.047652	
0.646628	-0.024637	
0.621670	-0.008535	
0.660530	-0.057900	
0.670873	-0.100281	
0.670425	-0.093166	
0.642201	-0.056367	
0.624162	-0.053879	
0.610894	-0.072305	
0.628920	-0.113029	
0.627943	-0.116336	
0.640866	-0.128943	
0.646117	-0.122882	
0.659830	-0.119344	
0.659538	-0.130972	
0.655348	-0.114532	
0.636581	-0.108050	
0.639777	-0.108266	
0.643233	-0.103950	
0.643421	-0.115332	
0.639585	-0.121286	
0.635312	-0.116585	
0.639059	-0.138643	
0.642853	-0.117724	
0.631164	-0.141729	
0.639650	-0.132832	
0.648342	-0.119981	
0.648770	-0.112778	
0.643710	-0.122879	
0.642135	-0.097666	
0.648069	-0.126775	
0.641867	-0.132201	
0.644594	-0.134165	
0.644294	-0.117553	
0.643061	-0.121418	
0.650539	-0.109763	
0.636621	-0.123244	
0.638676	-0.139882	
0.639006	-0.132087	
0.641225	-0.150071	
0.641039	-0.129055	
0.635841	-0.115000	
0.638858	-0.118654	
0.638886	-0.111399	
0.641860	-0.114813	
0.632305	-0.115993	
0.625859	-0.129565	
0.636723	-0.067392	
0.624306	-0.039972	
0.625054	-0.045001	
0.627405	-0.037548	
0.645079	-0.048564	
0.622908	-0.056077	
0.613371	-0.056910	
0.619085	-0.056823	
0.612579	-0.050648	
0.644860	-0.062500	
0.619077	-0.069285	
0.590933	-0.053977	
0.565014	-0.024778	
0.574225	-0.017074	
0.563482	-0.045627	
0.610127	-0.080900	
0.617054	-0.041468	
0.603864	-0.049903	
0.610477	-0.013586	
0.599554	-0.004648	
0.568805	-0.020409	
0.596540	-0.048054	
0.620545	-0.070292	
0.599220	-0.084468	
0.604000	-0.069694	
0.606831	-0.075979	
0.582397	-0.081268	
0.583022	-0.068007	
0.608379	-0.036085	
0.621563	-0.053253	
0.626720	-0.035013	
0.625110	-0.035184	
0.576836	-0.032227	
0.590446	0.014623	
0.570194	0.015366	
0.592645	-0.008846	
0.600613	-0.006741	
0.627784	-0.027544	
0.633546	-0.027417	
0.641884	-0.011029	
0.634723	-0.022003	
0.620635	-0.051689	
0.584288	-0.018038	
0.604781	-0.064412	
0.591941	-0.082981	
0.574602	-0.055205	
0.589122	-0.064677	
0.597619	-0.042086	
0.601012	-0.042609	
0.585172	0.006034	
0.625168	0.025129	
0.626608	-0.006023	
0.605256	-0.023544	
0.587388	-0.007896	
0.579353	-0.011637	
0.580106	-0.008377	
0.611715	-0.009516	
0.630699	-0.002883	
0.604038	0.018740	
0.615271	0.061035	
0.601052	0.071825	
0.634481	0.058997	
0.641858	0.023949	
0.647593	-0.045124	
0.652296	-0.051739	
0.629229	-0.022072	
0.613121	-0.007098	
0.590335	-0.025133	
0.602566	-0.025159	
0.616991	-0.050126	
0.632129	-0.038563	
0.625561	-0.057033	
0.612793	-0.057716	
0.622609	-0.053891	
0.609142	-0.024383	
0.601021	-0.021482	
0.621005	-0.053165	
0.612401	-0.044441	
0.627151	-0.072393	
0.612179	-0.076667	
0.644824	-0.075116	
0.625566	-0.097472	
0.629546	-0.095499	
0.630662	-0.074537	
0.631403	-0.040463	
0.650767	-0.047206	
0.637998	-0.033084	
0.620449	-0.009953	
0.621452	0.001790	
0.600878	0.002912	
0.621941	-0.061227	
0.606788	-0.092744	
0.592697	-0.065800	
0.600704	-0.074015	
0.629846	-0.099326	
0.602431	-0.094595	
0.598296	-0.068048	
0.589577	-0.027679	
0.615264	-0.070923	
0.608740	-0.075749	
0.613282	-0.091392	
0.608378	-0.081155	
0.606074	-0.041443	
0.608711	-0.057195	
0.606767	-0.045054	
0.603362	-0.073008	
0.609620	-0.083063	
0.627103	-0.103806	
0.643614	-0.070009	
0.638384	-0.068944	
0.642015	-0.075800	
0.645468	-0.073841	
0.611399	-0.111945	
0.609633	-0.106251	
0.621309	-0.083525	
0.621745	-0.039736	
0.626236	-0.039967	
0.621329	-0.072334	
0.613088	-0.077749	
0.608304	-0.107934	
0.560253	-0.124522	
0.537692	-0.147127	
0.539135	-0.164435	
0.537099	-0.201307	
0.494515	-0.131980	
0.524472	-0.127809	
0.549424	-0.149357	
0.535183	-0.150138	
0.523275	-0.149652	
0.556701	-0.139288	
0.569957	-0.126608	
0.549841	-0.130795	
0.513000	-0.111173	
0.537984	-0.131230	
0.496939	-0.113403	
0.484424	-0.127184	
0.505413	-0.121848	
0.502473	-0.110558	
0.562039	-0.167698	
0.543053	-0.147596	
0.537865	-0.129540	
0.538728	-0.137890	
0.546366	-0.144276	
0.549501	-0.176433	
0.557848	-0.166419	
0.502964	-0.100328	
0.501412	-0.090914	
0.526768	-0.118709	
0.536537	-0.131483	
0.529869	-0.138335	
0.539141	-0.133614	
0.508393	-0.136319	
0.502751	-0.141988	
0.524389	-0.133422	
0.509722	-0.122954	
0.523513	-0.111745	
0.529560	-0.122268	
0.532482	-0.096276	
0.518569	-0.128594	
0.509601	-0.118010	
0.529410	-0.126017	
0.543273	-0.153828	
0.537602	-0.134466	
0.529074	-0.114265	
0.575394	-0.081030	
0.572958	-0.062509	
0.593661	-0.078032	
0.608005	-0.105586	
0.574863	-0.130187	
0.576359	-0.143745	
0.570899	-0.135370	
0.566284	-0.126475	
0.555521	-0.095502	
0.566906	-0.081569	
0.545023	-0.104466	
0.557215	-0.117285	
0.562264	-0.135986	
0.568235	-0.129873	
0.584895	-0.107779	
0.544112	-0.039345	
0.555521	-0.096710	
0.572068	-0.119312	
0.552216	-0.127844	
0.549392	-0.117671	
0.548529	-0.140437	
0.542385	-0.093138	
0.565181	-0.115031	
0.543471	-0.112697	
0.554878	-0.141643	
0.575400	-0.136681	
0.571704	-0.125006	
0.561094	-0.114480	
0.563489	-0.107589	
0.544882	-0.103081	
0.562045	-0.125464	
0.580030	-0.106861	
0.577615	-0.113747	
0.553552	-0.086827	
0.562187	-0.109018	
0.536140	-0.103621	
0.544926	-0.087731	
0.522922	-0.104624	
0.523259	-0.095785	
0.496664	-0.094478	
0.512730	-0.117588	
0.522722	-0.124123	
0.494191	-0.149758	
0.500396	-0.119320	
0.506264	-0.093798	
0.472708	-0.100047	
0.490403	-0.090106	
0.530715	-0.099164	
0.512536	-0.095160	
0.496939	-0.126206	
0.489546	-0.101959	
0.497667	-0.060181	
0.521225	-0.053937	
0.523416	-0.096729	
0.563034	-0.120854	
0.564952	-0.109417	
0.531363	-0.131062	
0.512471	-0.127504	
0.527876	-0.115042	
0.540619	-0.106651	
0.547498	-0.124329	
0.547898	-0.107849	
0.529868	-0.147273	
0.521235	-0.127720	
0.524540	-0.097935	
0.530347	-0.115435	
0.520049	-0.114726	
0.504498	-0.083584	
0.516960	-0.101788	
0.501039	-0.095467	
0.672938	-0.046834	
0.667340	-0.073439	
0.665097	-0.077431	
0.641739	-0.057031	
0.664481	-0.053238	
0.682909	-0.051316	
0.677083	-0.049752	
0.676653	-0.060585	
0.686858	-0.032138	
0.672948	-0.037753	
0.677353	-0.026299	
0.675647	-0.038832	
0.660712	-0.053925	
0.669648	-0.029329	
0.669275	-0.031545	
0.670907	-0.031489	
0.681004	-0.058466	
0.663260	-0.062696	
0.659024	-0.043041	
0.657433	-0.024412	
0.675529	-0.044686	
0.676519	-0.059674	
0.679700	-0.038159	
0.676405	-0.042994	
0.668847	-0.040236	
0.669366	-0.064656	
0.670468	-0.054738	
0.673211	-0.071039	
0.669121	-0.073038	
0.666701	-0.042474	
0.663232	-0.054951	
0.657955	-0.036410	
0.654762	-0.076227	
0.651585	-0.077118	
0.647244	-0.082744	
0.672064	-0.056155	
0.676416	-0.051628	
0.673498	-0.056823	
0.666292	-0.068495	
0.671778	-0.059488	
0.663860	-0.057820	
0.660108	-0.062613	
0.664445	-0.064823	
0.637708	-0.088151	
0.658841	-0.075105	
0.656532	-0.055536	
0.672605	-0.061859	
0.665580	-0.045613	
0.657056	-0.059815	
0.644097	-0.071284	
0.659836	-0.068904	
0.653385	-0.066406	
0.663304	-0.063200	
0.649776	-0.053306	
0.649684	-0.054428	
0.648349	-0.036789	
0.650930	-0.072546	
0.648859	-0.061626	
0.635432	-0.060857	
0.656553	-0.055984	
0.658865	-0.062741	
0.659545	-0.035867	
0.642468	-0.040239	
0.649800	-0.062169	
0.646022	-0.066515	
0.660937	-0.074167	
0.650383	-0.055663	
0.649853	-0.050143	
0.645101	-0.060397	
0.638652	-0.054813	
0.634945	-0.073911	
0.654071	-0.075979	
0.649829	-0.051096	
0.645050	-0.038230	
0.628756	-0.046508	
0.627400	-0.072402	
0.646113	-0.075624	
0.617931	-0.070837	
0.644095	-0.056481	
0.650927	-0.071088	
0.629768	-0.073748	
0.648332	-0.075944	
0.617926	-0.032937	
0.635819	-0.033921	
0.652119	-0.051571	
0.652736	-0.058482	
0.655539	-0.063639	
0.664008	-0.065858	
0.663415	-0.042773	
0.651983	-0.059616	
0.655828	-0.059726	
0.660302	-0.057797	
0.650676	-0.049180	
0.659756	-0.053589	
0.660052	-0.051733	
0.658246	-0.047780	
0.657354	-0.058316	
0.654961	-0.050167	
0.660947	-0.043999	
0.648527	-0.070671	
0.652588	-0.044267	
0.653816	-0.042747	
0.647581	-0.054263	
0.657712	-0.048421	
0.656035	-0.031240	
0.652200	-0.021261	
0.656990	-0.035835	
0.643662	-0.053023	
0.648058	-0.048884	
0.629028	-0.036030	
0.615893	-0.010192	
0.628211	-0.022267	
0.615928	-0.036286	
0.621795	-0.078373	
0.638488	-0.074330	
0.620258	-0.046595	
0.595793	-0.070033	
0.583404	-0.050773	
0.600580	-0.034882	
0.625730	-0.011941	
0.629194	-0.015194	
0.616819	-0.030153	
0.624113	-0.039979	
0.372568	-0.449180	
0.354338	-0.452013	
0.376229	-0.445868	
0.367150	-0.441560	
0.378179	-0.430193	
0.362275	-0.436782	
0.358299	-0.465803	
0.370428	-0.438571	
0.351934	-0.474606	
0.358601	-0.456156	
0.352543	-0.465657	
0.382123	-0.448859	
0.395268	-0.462748	
0.380464	-0.449057	
0.369637	-0.439241	
0.363080	-0.444017	
0.356501	-0.458823	
0.362643	-0.466185	
0.366029	-0.462892	
0.346385	-0.479546	
0.320102	-0.457836	
0.340356	-0.437986	
0.323356	-0.413341	
0.349891	-0.439613	
0.369993	-0.454540	
0.342891	-0.463809	
0.370535	-0.461468	
0.385851	-0.449910	
0.376083	-0.461637	
0.356994	-0.464842	
0.339285	-0.425535	
0.343458	-0.460791	
0.363512	-0.467771	
0.364838	-0.470179	
0.353306	-0.452829	
0.318967	-0.459582	
0.311544	-0.458826	
0.329947	-0.439975	
0.339536	-0.418838	
0.347535	-0.438751	
0.349188	-0.437951	
0.359669	-0.468008	
0.353004	-0.448731	
0.359195	-0.444995	
0.336839	-0.449461	
0.330254	-0.457869	
0.332597	-0.480352	
0.339960	-0.477822	
